fecha_hora,ritmo_cardiaco,velocidad,distancia,tipo_terreno,fuente_registro,id_tipo_actividad,id_usuario,id_ubicacion
2023-11-23 21:14:38.441307,136,8.84,5335.250000000004,Tierra,Celular,1,64,444
2023-11-23 21:14:43.441307,115,12.5,5358.270000000004,Tierra,Celular,1,64,444
2023-11-23 21:14:48.441307,159,13.8,5378.800000000004,Tierra,Celular,1,64,444
2023-11-23 21:14:53.441307,136,14.88,5400.710000000004,Tierra,Celular,1,64,444
2023-11-23 21:14:58.441307,152,5.37,5408.940000000003,Tierra,Celular,1,64,444
2023-11-23 21:15:03.441307,134,13.04,5422.210000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:08.441307,144,5.24,5425.920000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:13.441307,92,5.07,5429.470000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:18.441307,122,5.85,5438.780000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:23.441307,148,5.58,5444.020000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:28.441307,120,7.07,5455.130000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:33.441307,153,6.13,5464.600000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:38.441307,154,13.06,5481.320000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:43.441307,149,7.33,5490.230000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:48.441307,138,13.29,5503.740000000004,Tierra,Celular,1,64,444
2023-11-23 21:15:53.441307,109,7.49,5512.920000000005,Tierra,Celular,1,64,444
2023-11-23 21:15:58.441307,121,12.48,5527.190000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:03.441307,124,13.95,5541.440000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:08.441307,156,6.28,5545.790000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:13.441307,84,8.58,5559.820000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:18.441307,150,13.42,5583.320000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:23.441307,159,14.95,5601.730000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:28.441307,123,12.19,5623.590000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:33.441307,157,9.31,5638.630000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:38.441307,84,12.97,5661.730000000005,Tierra,Celular,1,64,444
2023-11-23 21:16:43.441307,118,10.42,5674.5000000000055,Tierra,Celular,1,64,444
2023-11-23 21:16:48.441307,151,5.41,5682.260000000006,Tierra,Celular,1,64,444
2023-11-23 21:16:53.441307,159,11.81,5691.300000000006,Tierra,Celular,1,64,444
2023-11-23 21:16:58.441307,97,7.78,5696.0000000000055,Tierra,Celular,1,64,444
2023-11-23 21:17:03.441307,111,5.48,5706.870000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:08.441307,110,14.39,5716.980000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:13.441307,103,10.45,5736.070000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:18.441307,131,13.59,5744.550000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:23.441307,127,10.8,5754.550000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:28.441307,135,6.57,5766.430000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:33.441307,121,10.08,5783.000000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:38.441307,118,9.9,5794.180000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:43.441307,140,6.88,5805.150000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:48.441307,95,7.45,5819.610000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:53.441307,110,7.62,5831.340000000005,Tierra,Celular,1,64,444
2023-11-23 21:17:58.441307,138,14.15,5850.720000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:03.441307,101,10.33,5860.270000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:08.441307,119,5.9,5864.820000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:13.441307,160,13.46,5890.440000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:18.441307,137,14.39,5912.120000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:23.441307,97,8.72,5924.370000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:28.441307,145,5.51,5928.950000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:33.441307,141,7.23,5938.490000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:38.441307,106,9.9,5954.9200000000055,Tierra,Celular,1,64,444
2023-11-23 21:18:43.441307,146,11.9,5968.9200000000055,Tierra,Celular,1,64,444
2023-11-23 21:18:48.441307,157,12.56,5988.660000000005,Tierra,Celular,1,64,444
2023-11-23 21:18:53.441307,103,8.82,6005.840000000006,Tierra,Celular,1,64,444
2023-11-23 21:18:58.441307,83,5.39,6012.680000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:03.441307,156,6.9,6017.390000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:08.441307,146,7.82,6031.530000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:13.441307,106,5.98,6042.220000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:18.441307,96,12.09,6051.300000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:23.441307,130,7.5,6063.880000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:28.441307,146,7.52,6070.090000000006,Tierra,Celular,1,64,444
2023-11-23 21:19:33.441307,136,10.81,6083.7500000000055,Tierra,Celular,1,64,444
2023-11-23 21:19:38.441307,84,8.9,6092.620000000005,Tierra,Celular,1,64,444
2023-11-23 21:19:43.441307,109,7.35,6101.860000000005,Tierra,Celular,1,64,444
2023-11-23 21:19:48.441307,145,11.45,6124.280000000005,Tierra,Celular,1,64,444
2023-11-23 21:19:53.441307,128,5.3,6131.910000000005,Tierra,Celular,1,64,444
2023-11-23 21:19:58.441307,159,13.39,6142.7500000000055,Tierra,Celular,1,64,444
2023-11-23 21:20:03.441307,92,8.23,6151.010000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:08.441307,91,7.84,6155.320000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:13.441307,110,10.32,6166.390000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:18.441307,148,7.59,6180.610000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:23.441307,151,8.53,6192.950000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:28.441307,99,10.01,6207.160000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:33.441307,159,8.61,6213.440000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:38.441307,152,5.44,6217.350000000006,Tierra,Celular,1,64,444
2023-11-23 21:20:43.441307,87,5.29,6226.080000000005,Tierra,Celular,1,64,444
2023-11-23 21:20:48.441307,114,12.91,6236.390000000006,Tierra,Celular,1,64,444
2023-11-23 20:39:13.441307,108,13.61,21.61,Agua,Otros,3,65,282
2023-11-23 20:39:18.441307,107,14.62,33.85,Agua,Otros,3,65,282
2023-11-23 20:39:23.441307,132,6.96,42.870000000000005,Agua,Otros,3,65,282
2023-11-23 20:39:28.441307,134,11.44,63.67,Agua,Otros,3,65,282
2023-11-23 20:39:33.441307,102,10.56,77.48,Agua,Otros,3,65,282
2023-11-23 20:39:38.441307,96,11.92,101.23,Agua,Otros,3,65,282
2023-11-23 20:39:43.441307,101,7.17,105.25,Agua,Otros,3,65,282
2023-11-23 20:39:48.441307,154,7.26,114.05,Agua,Otros,3,65,282
2023-11-23 20:39:53.441307,106,13.98,139.60999999999999,Agua,Otros,3,65,282
2023-11-23 20:39:58.441307,113,8.9,149.08999999999997,Agua,Otros,3,65,282
2023-11-23 20:40:03.441307,159,11.17,166.60999999999999,Agua,Otros,3,65,282
2023-11-23 20:40:08.441307,140,13.29,179.91,Agua,Otros,3,65,282
2023-11-23 20:40:13.441307,81,7.59,191.88,Agua,Otros,3,65,282
2023-11-23 20:40:18.441307,117,13.28,203.21,Agua,Otros,3,65,282
2023-11-23 20:40:23.441307,109,12.61,226.25,Agua,Otros,3,65,282
2023-11-23 20:40:28.441307,157,12.05,239.68,Agua,Otros,3,65,282
2023-11-23 20:40:33.441307,118,6.31,242.93,Agua,Otros,3,65,282
2023-11-23 20:40:38.441307,98,11.41,264.48,Agua,Otros,3,65,282
2023-11-23 20:40:43.441307,147,7.28,270.66,Agua,Otros,3,65,282
2023-11-23 20:40:48.441307,84,12.85,292.78000000000003,Agua,Otros,3,65,282
2023-11-23 20:40:53.441307,108,14.21,314.93,Agua,Otros,3,65,282
2023-11-23 20:40:58.441307,106,14.2,330.23,Agua,Otros,3,65,282
2023-11-23 20:41:03.441307,106,14.82,356.85,Agua,Otros,3,65,282
2023-11-23 20:41:08.441307,104,9.51,361.85,Agua,Otros,3,65,282
2023-11-23 20:41:13.441307,147,8.34,370.97,Agua,Otros,3,65,282
2023-11-23 20:41:18.441307,156,12.98,385.95000000000005,Agua,Otros,3,65,282
2023-11-23 20:41:23.441307,128,12.33,396.07000000000005,Agua,Otros,3,65,282
2023-11-23 20:41:28.441307,145,5.47,399.15000000000003,Agua,Otros,3,65,282
2023-11-23 20:41:33.441307,119,11.59,410.04,Agua,Otros,3,65,282
2023-11-23 20:41:38.441307,90,14.43,422.61,Agua,Otros,3,65,282
2023-11-23 20:41:43.441307,112,12.16,445.76,Agua,Otros,3,65,282
2023-11-23 20:41:48.441307,97,13.87,472.52,Agua,Otros,3,65,282
2023-11-23 20:41:53.441307,159,7.78,478.25,Agua,Otros,3,65,282
2023-11-23 20:41:58.441307,117,13.37,492.74,Agua,Otros,3,65,282
2023-11-23 20:42:03.441307,158,13.8,499.99,Agua,Otros,3,65,282
2023-11-23 20:42:08.441307,98,8.43,512.52,Agua,Otros,3,65,282
2023-11-23 20:42:13.441307,127,10.8,524.43,Agua,Otros,3,65,282
2023-11-23 20:42:18.441307,93,8.33,540.4599999999999,Agua,Otros,3,65,282
2023-11-23 20:42:23.441307,81,14.84,564.7499999999999,Agua,Otros,3,65,282
2023-11-23 20:42:28.441307,94,13.51,582.9899999999999,Agua,Otros,3,65,282
2023-11-23 20:42:33.441307,90,7.5,586.8199999999999,Agua,Otros,3,65,282
2023-11-23 20:42:38.441307,155,12.55,602.2099999999999,Agua,Otros,3,65,282
2023-11-23 20:42:43.441307,156,8.84,611.7399999999999,Agua,Otros,3,65,282
2023-11-23 20:42:48.441307,84,13.83,627.8199999999999,Agua,Otros,3,65,282
2023-11-23 20:42:53.441307,80,13.91,646.6899999999999,Agua,Otros,3,65,282
2023-11-23 20:42:58.441307,151,8.71,654.13,Agua,Otros,3,65,282
2023-11-23 20:43:03.441307,91,9.39,661.24,Agua,Otros,3,65,282
2023-11-23 20:43:08.441307,88,9.48,672.49,Agua,Otros,3,65,282
2023-11-23 20:43:13.441307,131,14.86,696.4300000000001,Agua,Otros,3,65,282
2023-11-23 20:43:18.441307,100,9.0,708.6500000000001,Agua,Otros,3,65,282
2023-11-23 20:43:23.441307,159,6.87,717.0900000000001,Agua,Otros,3,65,282
2023-11-23 20:43:28.441307,123,6.28,726.5700000000002,Agua,Otros,3,65,282
2023-11-23 20:43:33.441307,139,12.58,750.9700000000001,Agua,Otros,3,65,282
2023-11-23 20:43:38.441307,156,10.28,769.1100000000001,Agua,Otros,3,65,282
2023-11-23 20:43:43.441307,107,12.53,784.4700000000001,Agua,Otros,3,65,282
2023-11-23 20:43:48.441307,141,12.94,804.9400000000002,Agua,Otros,3,65,282
2023-11-23 20:43:53.441307,127,14.57,812.5600000000002,Agua,Otros,3,65,282
2023-11-23 20:43:58.441307,119,7.81,823.8000000000002,Agua,Otros,3,65,282
2023-11-23 20:44:03.441307,148,10.54,839.1500000000002,Agua,Otros,3,65,282
2023-11-23 20:44:08.441307,87,12.71,864.1700000000002,Agua,Otros,3,65,282
2023-11-23 20:44:13.441307,159,5.3,866.9100000000002,Agua,Otros,3,65,282
2023-11-23 20:44:18.441307,157,14.24,875.2600000000002,Agua,Otros,3,65,282
2023-11-23 20:44:23.441307,98,12.1,881.8500000000003,Agua,Otros,3,65,282
2023-11-23 20:44:28.441307,127,7.45,890.4000000000002,Agua,Otros,3,65,282
2023-11-23 20:44:33.441307,146,11.21,909.7500000000002,Agua,Otros,3,65,282
2023-11-23 20:44:38.441307,103,14.84,925.0400000000002,Agua,Otros,3,65,282
2023-11-23 20:44:43.441307,141,14.07,935.0000000000002,Agua,Otros,3,65,282
2023-11-23 20:44:48.441307,117,13.23,957.6200000000002,Agua,Otros,3,65,282
2023-11-23 20:44:53.441307,84,5.08,961.7500000000002,Agua,Otros,3,65,282
2023-11-23 20:44:58.441307,85,13.01,972.1700000000002,Agua,Otros,3,65,282
2023-11-23 20:45:03.441307,154,12.35,994.0100000000002,Agua,Otros,3,65,282
2023-11-23 20:45:08.441307,109,11.5,1013.6100000000002,Agua,Otros,3,65,282
2023-11-23 20:45:13.441307,103,8.28,1028.6500000000003,Agua,Otros,3,65,282
2023-11-23 20:45:18.441307,135,12.22,1047.2000000000003,Agua,Otros,3,65,282
2023-11-23 20:45:23.441307,86,9.11,1055.9400000000003,Agua,Otros,3,65,282
2023-11-23 20:45:28.441307,135,11.07,1069.9200000000003,Agua,Otros,3,65,282
2023-11-23 20:45:33.441307,119,14.92,1078.5200000000002,Agua,Otros,3,65,282
2023-11-23 20:45:38.441307,88,12.46,1101.1600000000003,Agua,Otros,3,65,282
2023-11-23 20:45:43.441307,93,13.55,1116.7300000000002,Agua,Otros,3,65,282
2023-11-23 20:45:48.441307,152,11.54,1128.5000000000002,Agua,Otros,3,65,282
2023-11-23 20:45:53.441307,89,14.43,1156.7300000000002,Agua,Otros,3,65,282
2023-11-23 20:45:58.441307,145,14.36,1166.1500000000003,Agua,Otros,3,65,282
2023-11-23 20:46:03.441307,112,14.26,1183.7100000000003,Agua,Otros,3,65,282
2023-11-23 20:46:08.441307,112,5.38,1188.4000000000003,Agua,Otros,3,65,282
2023-11-23 20:46:13.441307,135,5.04,1192.3100000000004,Agua,Otros,3,65,282
2023-11-23 20:46:18.441307,119,14.46,1219.7600000000004,Agua,Otros,3,65,282
2023-11-23 20:46:23.441307,159,12.36,1233.0600000000004,Agua,Otros,3,65,282
2023-11-23 20:46:28.441307,111,13.1,1240.1800000000003,Agua,Otros,3,65,282
2023-11-23 20:46:33.441307,98,9.92,1250.8400000000004,Agua,Otros,3,65,282
2023-11-23 20:46:38.441307,153,10.12,1262.4200000000003,Agua,Otros,3,65,282
2023-11-23 20:46:43.441307,96,12.52,1269.2500000000002,Agua,Otros,3,65,282
2023-11-23 20:46:48.441307,130,6.09,1281.2100000000003,Agua,Otros,3,65,282
2023-11-23 20:46:53.441307,80,14.46,1304.9200000000003,Agua,Otros,3,65,282
2023-11-23 20:46:58.441307,87,7.73,1315.6800000000003,Agua,Otros,3,65,282
2023-11-23 20:47:03.441307,80,11.0,1322.3000000000002,Agua,Otros,3,65,282
2023-11-23 20:47:08.441307,156,13.87,1345.2900000000002,Agua,Otros,3,65,282
2023-11-23 20:47:13.441307,145,11.17,1357.0200000000002,Agua,Otros,3,65,282
2023-11-23 20:47:18.441307,145,9.88,1364.0100000000002,Agua,Otros,3,65,282
2023-11-23 20:47:23.441307,89,9.03,1368.9900000000002,Agua,Otros,3,65,282
2023-11-23 20:47:28.441307,152,8.76,1377.6100000000001,Agua,Otros,3,65,282
2023-11-23 20:47:33.441307,96,13.52,1386.0900000000001,Agua,Otros,3,65,282
2023-11-23 20:47:38.441307,101,13.53,1405.2600000000002,Agua,Otros,3,65,282
2023-11-23 20:47:43.441307,150,10.04,1417.7400000000002,Agua,Otros,3,65,282
2023-11-23 20:47:48.441307,129,6.12,1425.2500000000002,Agua,Otros,3,65,282
2023-11-23 20:47:53.441307,87,7.9,1431.6600000000003,Agua,Otros,3,65,282
2023-11-23 20:47:58.441307,84,8.05,1443.0400000000004,Agua,Otros,3,65,282
2023-11-23 20:48:03.441307,135,12.22,1451.4800000000005,Agua,Otros,3,65,282
2023-11-23 20:48:08.441307,146,9.75,1460.9400000000005,Agua,Otros,3,65,282
2023-11-23 20:48:13.441307,99,7.62,1473.7700000000004,Agua,Otros,3,65,282
2023-11-23 20:48:18.441307,112,8.76,1480.8300000000004,Agua,Otros,3,65,282
2023-11-23 20:48:23.441307,104,10.77,1496.8500000000004,Agua,Otros,3,65,282
2023-11-23 20:48:28.441307,98,9.94,1511.9400000000003,Agua,Otros,3,65,282
2023-11-23 20:48:33.441307,84,10.24,1519.8200000000004,Agua,Otros,3,65,282
2023-11-23 20:48:38.441307,86,8.17,1531.9100000000003,Agua,Otros,3,65,282
2023-11-23 20:48:43.441307,88,11.33,1550.3600000000004,Agua,Otros,3,65,282
2023-11-23 20:48:48.441307,136,8.94,1558.6200000000003,Agua,Otros,3,65,282
2023-11-23 20:48:53.441307,92,11.78,1580.7600000000004,Agua,Otros,3,65,282
2023-11-23 20:48:58.441307,126,12.31,1587.3100000000004,Agua,Otros,3,65,282
2023-11-23 20:49:03.441307,99,6.92,1598.3100000000004,Agua,Otros,3,65,282
2023-11-23 20:49:08.441307,146,11.71,1620.2600000000004,Agua,Otros,3,65,282
2023-11-23 20:49:13.441307,126,11.03,1630.3600000000004,Agua,Otros,3,65,282
2023-11-23 20:49:18.441307,155,13.32,1643.5200000000004,Agua,Otros,3,65,282
2023-11-23 20:49:23.441307,118,11.89,1649.9300000000005,Agua,Otros,3,65,282
2023-11-23 20:49:28.441307,100,11.76,1657.8000000000004,Agua,Otros,3,65,282
2023-11-23 20:49:33.441307,116,12.77,1677.8900000000003,Agua,Otros,3,65,282
2023-11-23 20:49:38.441307,116,11.68,1698.0600000000004,Agua,Otros,3,65,282
2023-11-23 20:49:43.441307,123,10.59,1704.0400000000004,Agua,Otros,3,65,282
2023-11-23 20:49:48.441307,153,9.55,1710.9400000000005,Agua,Otros,3,65,282
2023-11-23 20:49:53.441307,139,13.6,1729.8500000000006,Agua,Otros,3,65,282
2023-11-23 20:49:58.441307,131,7.45,1734.4900000000007,Agua,Otros,3,65,282
2023-11-23 20:50:03.441307,145,10.28,1746.7900000000006,Agua,Otros,3,65,282
2023-11-23 20:50:08.441307,96,7.94,1754.7100000000007,Agua,Otros,3,65,282
2023-11-23 20:50:13.441307,114,8.05,1766.5800000000006,Agua,Otros,3,65,282
2023-11-23 20:50:18.441307,129,9.02,1772.4200000000005,Agua,Otros,3,65,282
2023-11-23 20:50:23.441307,155,7.18,1782.5700000000006,Agua,Otros,3,65,282
2023-11-23 20:50:28.441307,110,13.34,1793.9000000000005,Agua,Otros,3,65,282
2023-11-23 20:50:33.441307,146,12.15,1802.8800000000006,Agua,Otros,3,65,282
2023-11-23 20:50:38.441307,129,13.21,1811.7400000000005,Agua,Otros,3,65,282
2023-11-23 20:50:43.441307,133,5.54,1815.1100000000004,Agua,Otros,3,65,282
2023-11-23 20:50:48.441307,150,5.66,1820.6100000000004,Agua,Otros,3,65,282
2023-11-23 20:50:53.441307,123,8.18,1831.9700000000003,Agua,Otros,3,65,282
2023-11-23 20:50:58.441307,87,10.19,1852.0200000000002,Agua,Otros,3,65,282
2023-11-23 20:51:03.441307,133,12.45,1866.5200000000002,Agua,Otros,3,65,282
2023-11-23 20:51:08.441307,144,14.46,1889.0900000000001,Agua,Otros,3,65,282
2023-11-23 20:51:13.441307,128,14.88,1907.8400000000001,Agua,Otros,3,65,282
2023-11-23 20:51:18.441307,86,10.34,1921.5600000000002,Agua,Otros,3,65,282
2023-11-23 20:51:23.441307,129,7.86,1931.17,Agua,Otros,3,65,282
2023-11-23 20:51:28.441307,128,6.07,1937.14,Agua,Otros,3,65,282
2023-11-23 20:51:33.441307,159,6.94,1945.5200000000002,Agua,Otros,3,65,282
2023-11-23 20:51:38.441307,83,9.0,1956.4400000000003,Agua,Otros,3,65,282
2023-11-23 20:51:43.441307,82,5.0,1963.4400000000003,Agua,Otros,3,65,282
2023-11-23 20:51:48.441307,122,10.85,1975.9900000000002,Agua,Otros,3,65,282
2023-11-23 20:51:53.441307,141,8.4,1985.5800000000002,Agua,Otros,3,65,282
2023-11-23 20:51:58.441307,113,5.79,1991.5400000000002,Agua,Otros,3,65,282
2023-11-23 20:52:03.441307,96,6.18,2000.4300000000003,Agua,Otros,3,65,282
2023-11-23 20:52:08.441307,144,12.88,2023.2300000000002,Agua,Otros,3,65,282
2023-11-23 20:52:13.441307,154,13.69,2036.6800000000003,Agua,Otros,3,65,282
2023-11-23 20:52:18.441307,139,9.62,2048.8300000000004,Agua,Otros,3,65,282
2023-11-23 20:52:23.441307,93,7.25,2059.9900000000002,Agua,Otros,3,65,282
2023-11-23 20:52:28.441307,94,5.83,2066.5000000000005,Agua,Otros,3,65,282
2023-11-23 20:52:33.441307,160,9.49,2085.3700000000003,Agua,Otros,3,65,282
2023-11-23 20:52:38.441307,154,6.62,2095.5200000000004,Agua,Otros,3,65,282
2023-11-23 20:52:43.441307,136,13.85,2122.9900000000002,Agua,Otros,3,65,282
2023-11-23 20:52:48.441307,90,11.14,2131.51,Agua,Otros,3,65,282
2023-11-23 20:52:53.441307,110,5.0,2138.4300000000003,Agua,Otros,3,65,282
2023-11-23 20:52:58.441307,116,9.93,2147.07,Agua,Otros,3,65,282
2023-11-23 20:53:03.441307,159,10.51,2164.79,Agua,Otros,3,65,282
2023-11-23 20:53:08.441307,142,7.8,2175.29,Agua,Otros,3,65,282
2023-11-23 20:53:13.441307,137,8.14,2188.82,Agua,Otros,3,65,282
2023-11-23 20:53:18.441307,137,14.34,2198.01,Agua,Otros,3,65,282
2023-11-23 20:53:23.441307,89,10.38,2217.55,Agua,Otros,3,65,282
2023-11-23 20:53:28.441307,119,11.66,2229.1600000000003,Agua,Otros,3,65,282
2023-11-23 20:53:33.441307,118,14.4,2252.55,Agua,Otros,3,65,282
2023-11-23 20:53:38.441307,160,9.94,2260.59,Agua,Otros,3,65,282
2023-11-23 20:53:43.441307,126,11.45,2279.65,Agua,Otros,3,65,282
2023-11-23 20:53:48.441307,140,5.8,2287.59,Agua,Otros,3,65,282
2023-11-23 20:53:53.441307,87,5.76,2290.78,Agua,Otros,3,65,282
2023-11-23 20:53:58.441307,127,10.05,2307.32,Agua,Otros,3,65,282
2023-11-23 20:54:03.441307,149,11.81,2319.56,Agua,Otros,3,65,282
2023-11-23 20:54:08.441307,130,12.55,2335.21,Agua,Otros,3,65,282
2023-11-23 20:54:13.441307,117,14.35,2348.2200000000003,Agua,Otros,3,65,282
2023-11-23 20:54:18.441307,105,6.24,2360.1200000000003,Agua,Otros,3,65,282
2023-11-23 20:54:23.441307,112,11.21,2371.5200000000004,Agua,Otros,3,65,282
2023-11-23 20:54:28.441307,102,5.68,2382.2800000000007,Agua,Otros,3,65,282
2023-11-23 20:54:33.441307,92,5.45,2392.8400000000006,Agua,Otros,3,65,282
2023-11-23 20:54:38.441307,117,6.98,2397.3100000000004,Agua,Otros,3,65,282
2023-11-23 20:54:43.441307,116,12.91,2422.7700000000004,Agua,Otros,3,65,282
2023-11-23 20:54:48.441307,117,12.5,2441.9200000000005,Agua,Otros,3,65,282
2023-11-23 20:54:53.441307,133,14.2,2449.8300000000004,Agua,Otros,3,65,282
2023-11-23 20:54:58.441307,97,8.72,2465.8100000000004,Agua,Otros,3,65,282
2023-11-23 20:55:03.441307,119,12.1,2488.0400000000004,Agua,Otros,3,65,282
2023-11-23 20:55:08.441307,109,7.42,2498.1600000000003,Agua,Otros,3,65,282
2023-11-23 20:55:13.441307,113,8.37,2502.9300000000003,Agua,Otros,3,65,282
2023-11-23 20:55:18.441307,109,5.12,2509.86,Agua,Otros,3,65,282
2023-11-23 20:55:23.441307,116,8.89,2518.38,Agua,Otros,3,65,282
2023-11-23 20:55:28.441307,136,10.81,2533.55,Agua,Otros,3,65,282
2023-11-23 20:55:33.441307,106,9.96,2541.88,Agua,Otros,3,65,282
2023-11-23 20:55:38.441307,141,9.71,2554.51,Agua,Otros,3,65,282
2023-11-23 20:55:43.441307,140,10.03,2569.69,Agua,Otros,3,65,282
2023-11-23 20:55:48.441307,109,14.24,2583.52,Agua,Otros,3,65,282
2023-11-23 20:55:53.441307,113,13.78,2592.78,Agua,Otros,3,65,282
2023-11-23 20:55:58.441307,136,12.7,2600.0600000000004,Agua,Otros,3,65,282
2023-11-23 20:56:03.441307,118,14.68,2613.0600000000004,Agua,Otros,3,65,282
2023-11-23 20:56:08.441307,140,14.16,2625.7400000000002,Agua,Otros,3,65,282
2023-11-23 20:56:13.441307,127,12.53,2647.38,Agua,Otros,3,65,282
2023-11-23 20:56:18.441307,133,8.88,2661.36,Agua,Otros,3,65,282
2023-11-23 20:56:23.441307,80,14.76,2675.09,Agua,Otros,3,65,282
2023-11-23 20:56:28.441307,122,11.51,2697.71,Agua,Otros,3,65,282
2023-11-23 20:56:33.441307,159,6.57,2709.2400000000002,Agua,Otros,3,65,282
2023-11-23 20:56:38.441307,107,7.03,2717.4900000000002,Agua,Otros,3,65,282
2023-11-23 20:56:43.441307,136,11.29,2731.6200000000003,Agua,Otros,3,65,282
2023-11-23 20:56:48.441307,85,7.96,2743.76,Agua,Otros,3,65,282
2023-11-23 20:56:53.441307,130,9.43,2748.9700000000003,Agua,Otros,3,65,282
2023-11-23 20:56:58.441307,125,10.83,2768.6800000000003,Agua,Otros,3,65,282
2023-11-23 20:57:03.441307,93,11.64,2783.42,Agua,Otros,3,65,282
2023-11-23 20:57:08.441307,135,7.9,2791.82,Agua,Otros,3,65,282
2023-11-23 20:57:13.441307,134,12.48,2814.15,Agua,Otros,3,65,282
2023-11-23 20:57:18.441307,134,14.75,2833.52,Agua,Otros,3,65,282
2023-11-23 20:57:23.441307,118,8.02,2842.65,Agua,Otros,3,65,282
2023-11-23 20:57:28.441307,114,9.32,2850.86,Agua,Otros,3,65,282
2023-11-23 20:57:33.441307,81,7.07,2863.4100000000003,Agua,Otros,3,65,282
2023-11-23 20:57:38.441307,120,14.07,2886.1000000000004,Agua,Otros,3,65,282
2023-11-23 20:57:43.441307,148,14.63,2907.4100000000003,Agua,Otros,3,65,282
2023-11-23 20:57:48.441307,105,14.75,2914.8,Agua,Otros,3,65,282
2023-11-23 20:57:53.441307,118,7.58,2927.48,Agua,Otros,3,65,282
2023-11-23 20:57:58.441307,125,7.23,2932.32,Agua,Otros,3,65,282
2023-11-23 20:58:03.441307,151,10.96,2945.3700000000003,Agua,Otros,3,65,282
2023-11-23 20:58:08.441307,114,9.2,2961.2500000000005,Agua,Otros,3,65,282
2023-11-23 20:58:13.441307,129,13.96,2981.7500000000005,Agua,Otros,3,65,282
2023-11-23 20:58:18.441307,84,9.04,2994.4000000000005,Agua,Otros,3,65,282
2023-11-23 20:58:23.441307,138,10.14,3013.5300000000007,Agua,Otros,3,65,282
2023-11-23 20:58:28.441307,135,6.97,3024.370000000001,Agua,Otros,3,65,282
2023-11-23 20:58:33.441307,89,10.32,3031.0900000000006,Agua,Otros,3,65,282
2023-11-23 20:58:38.441307,89,10.38,3038.6700000000005,Agua,Otros,3,65,282
2023-11-23 20:58:43.441307,84,13.16,3064.8700000000003,Agua,Otros,3,65,282
2023-11-23 20:58:48.441307,122,8.41,3078.59,Agua,Otros,3,65,282
2023-11-23 20:58:53.441307,142,12.44,3091.9700000000003,Agua,Otros,3,65,282
2023-11-23 20:58:58.441307,118,10.55,3107.11,Agua,Otros,3,65,282
2023-11-23 20:59:03.441307,149,10.94,3119.9700000000003,Agua,Otros,3,65,282
2023-11-23 20:59:08.441307,82,14.33,3128.9300000000003,Agua,Otros,3,65,282
2023-11-23 20:59:13.441307,122,12.59,3140.7200000000003,Agua,Otros,3,65,282
2023-11-23 20:59:18.441307,119,12.92,3153.32,Agua,Otros,3,65,282
